"Returns","date","Volatility","CPI","Inflation","InterestRate","UnemploymentRate","ProductionIndex","ProductionGrowth"
-0.00746581651080323,2000-04-04,27.1200008392334,170.9,-0.000584966381114604,5.9,3.8,92.6659,0.00631020735920895
-0.00626437630109881,2000-04-05,28.4099998474121,170.9,-0.000584966381114604,5.9,3.8,92.6659,0.00631020735920895
0.00865535410214364,2000-04-06,27.1499996185303,170.9,-0.000584966381114604,5.93,3.8,92.6659,0.00631020735920895
0.00631374037555208,2000-04-07,24.3899993896484,170.9,-0.000584966381114604,5.86,3.8,92.6659,0.00631020735920895
-0.00392846571597819,2000-04-10,25.9899997711182,170.9,-0.000584966381114604,5.8,3.8,92.6659,0.00631020735920895
-0.00290456635738356,2000-04-11,27.25,170.9,-0.000584966381114604,5.89,3.8,92.6659,0.00631020735920895
-0.0278088280030388,2000-04-12,28.9799995422363,170.9,-0.000584966381114604,5.97,3.8,92.6659,0.00631020735920895
-0.0139832331121351,2000-04-13,29.3999996185303,170.9,-0.000584966381114604,5.94,3.8,92.6659,0.00631020735920895
-0.0588930196521569,2000-04-14,33.4900016784668,170.9,-0.000584966381114604,5.85,3.8,92.6659,0.00631020735920895
0.0343303812837477,2000-04-17,28.9500007629395,170.9,-0.000584966381114604,6.01,3.8,92.6659,0.00631020735920895
0.0260779541686991,2000-04-18,26.1200008392334,170.9,-0.000584966381114604,6.05,3.8,92.6659,0.00631020735920895
-0.00934484687999479,2000-04-19,27.0200004577637,170.9,-0.000584966381114604,5.99,3.8,92.6659,0.00631020735920895
0.00479199348708048,2000-04-20,25.8500003814697,170.9,-0.000584966381114604,5.99,3.8,92.6659,0.00631020735920895
-0.0109242947891444,2000-04-24,27.3700008392334,170.9,-0.000584966381114604,6,3.8,92.6659,0.00631020735920895
0.0406813870959515,2000-04-25,25.2399997711182,170.9,-0.000584966381114604,6.14,3.8,92.6659,0.00631020735920895
-0.0113486926234521,2000-04-26,26.9699993133545,170.9,-0.000584966381114604,6.14,3.8,92.6659,0.00631020735920895
-0.00331214577060328,2000-04-27,26.1900005340576,170.9,-0.000584966381114604,6.23,3.8,92.6659,0.00631020735920895
-0.00622653648814132,2000-04-28,26.2000007629395,170.9,-0.000584966381114604,6.23,3.8,92.6659,0.00631020735920895
0.013477581267386,2000-05-01,25.8799991607666,171.2,0.0017538735860958,6.29,4,92.9347,0.00289654438547338
-0.0201766878983582,2000-05-02,28.5,171.2,0.0017538735860958,6.32,4,92.9347,0.00289654438547338
-0.0236957115694234,2000-05-03,31.6299991607666,171.2,0.0017538735860958,6.4,4,92.9347,0.00289654438547338
0.00752049552026069,2000-05-04,30.7700004577637,171.2,0.0017538735860958,6.46,4,92.9347,0.00289654438547338
0.0120470189860064,2000-05-05,27.5300006866455,171.2,0.0017538735860958,6.51,4,92.9347,0.00289654438547338
-0.007539783300836,2000-05-08,28.2000007629395,171.2,0.0017538735860958,6.57,4,92.9347,0.00289654438547338
-0.00803924818704235,2000-05-09,28.9300003051758,171.2,0.0017538735860958,6.53,4,92.9347,0.00289654438547338
-0.0228146777661714,2000-05-10,29.8700008392334,171.2,0.0017538735860958,6.47,4,92.9347,0.00289654438547338
0.0225935122228613,2000-05-11,27.7600002288818,171.2,0.0017538735860958,6.43,4,92.9347,0.00289654438547338
0.0107799965936452,2000-05-12,26.0499992370605,171.2,0.0017538735860958,6.51,4,92.9347,0.00289654438547338
0.0171389378023344,2000-05-15,24.8600006103516,171.2,0.0017538735860958,6.47,4,92.9347,0.00289654438547338
0.00963295472038399,2000-05-16,24.3400001525879,171.2,0.0017538735860958,6.43,4,92.9347,0.00289654438547338
-0.01049372516303,2000-05-17,23.9799995422363,171.2,0.0017538735860958,6.48,4,92.9347,0.00289654438547338
-0.0123471729986776,2000-05-18,23.9599990844727,171.2,0.0017538735860958,6.56,4,92.9347,0.00289654438547338
-0.0158175529797086,2000-05-19,25.4400005340576,171.2,0.0017538735860958,6.51,4,92.9347,0.00289654438547338
-0.00755727090868028,2000-05-22,26,171.2,0.0017538735860958,6.44,4,92.9347,0.00289654438547338
-0.014835066403941,2000-05-23,25.8700008392334,171.2,0.0017538735860958,6.45,4,92.9347,0.00289654438547338
0.016172859245601,2000-05-24,24.3199996948242,171.2,0.0017538735860958,6.47,4,92.9347,0.00289654438547338
-0.0173057470975926,2000-05-25,24.5799999237061,171.2,0.0017538735860958,6.39,4,92.9347,0.00289654438547338
0.00113288785199147,2000-05-26,24.4699993133545,171.2,0.0017538735860958,6.33,4,92.9347,0.00289654438547338
0.0320883145515004,2000-05-30,23.6200008392334,171.2,0.0017538735860958,6.38,4,92.9347,0.00289654438547338
0.00219058137981868,2000-05-31,23.6499996185303,171.2,0.0017538735860958,6.29,4,92.9347,0.00289654438547338
0.0173540146931516,2000-06-01,22.3600006103516,172.2,0.00582412828598855,6.2,4,93.0018,0.000721751812181815
0.017269377049746,2000-06-02,21.4799995422363,172.2,0.00582412828598855,6.15,4,93.0018,0.000721751812181815
-0.00487340725098071,2000-06-05,22.7099990844727,172.2,0.00582412828598855,6.12,4,93.0018,0.000721751812181815
-0.00447047045746121,2000-06-06,23.0499992370605,172.2,0.00582412828598855,6.14,4,93.0018,0.000721751812181815
0.00691014284229289,2000-06-07,22.4799995422363,172.2,0.00582412828598855,6.13,4,93.0018,0.000721751812181815
-0.00392760974086858,2000-06-08,22.7700004577637,172.2,0.00582412828598855,6.13,4,93.0018,0.000721751812181815
-0.0021294726956725,2000-06-09,22.1399993896484,172.2,0.00582412828598855,6.13,4,93.0018,0.000721751812181815
-0.0117938538688157,2000-06-12,22.3199996948242,172.2,0.00582412828598855,6.09,4,93.0018,0.000721751812181815
0.0185922654364748,2000-06-13,21.6700000762939,172.2,0.00582412828598855,6.11,4,93.0018,0.000721751812181815
0.00169240573503096,2000-06-14,21.4799995422363,172.2,0.00582412828598855,6.06,4,93.0018,0.000721751812181815
0.00211148727097027,2000-06-15,20.6800003051758,172.2,0.00582412828598855,6.05,4,93.0018,0.000721751812181815
-0.0106023045736603,2000-06-16,20.5,172.2,0.00582412828598855,5.99,4,93.0018,0.000721751812181815
0.0127093428584632,2000-06-19,20.6299991607666,172.2,0.00582412828598855,6,4,93.0018,0.000721751812181815
-0.0035846111129921,2000-06-20,20.8799991607666,172.2,0.00582412828598855,6.03,4,93.0018,0.000721751812181815
-0.0004225649756519,2000-06-21,20.6100006103516,172.2,0.00582412828598855,6.11,4,93.0018,0.000721751812181815
-0.0153324979785859,2000-06-22,22,172.2,0.00582412828598855,6.12,4,93.0018,0.000721751812181815
-0.00862074304390698,2000-06-23,22.3400001525879,172.2,0.00582412828598855,6.19,4,93.0018,0.000721751812181815
0.0127965615215267,2000-06-26,22.4500007629395,172.2,0.00582412828598855,6.11,4,93.0018,0.000721751812181815
-0.00739989434937223,2000-06-27,21.7999992370605,172.2,0.00582412828598855,6.1,4,93.0018,0.000721751812181815
0.00279479919634734,2000-06-28,20.2900009155273,172.2,0.00582412828598855,6.11,4,93.0018,0.000721751812181815
-0.0094910117105873,2000-06-29,19.7000007629395,172.2,0.00582412828598855,6.04,4,93.0018,0.000721751812181815
0.00755698295688584,2000-06-30,19.5400009155273,172.2,0.00582412828598855,6.03,4,93.0018,0.000721751812181815
0.0136725052331461,2000-07-03,19.8299999237061,172.7,0.00289939315900245,6,4,92.8373,-0.00177034911343998
-0.0181998386101636,2000-07-05,21.1599998474121,172.7,0.00289939315900245,5.99,4,92.8373,-0.00177034911343998
0.0077486397167611,2000-07-06,20.9400005340576,172.7,0.00289939315900245,6.05,4,92.8373,-0.00177034911343998
0.0159526939372599,2000-07-07,19.2199993133545,172.7,0.00289939315900245,6.01,4,92.8373,-0.00177034911343998
-0.00168954633644026,2000-07-10,20.3299999237061,172.7,0.00289939315900245,6.04,4,92.8373,-0.00177034911343998
0.00211148727097027,2000-07-11,20.1100006103516,172.7,0.00289939315900245,6.06,4,92.8373,-0.00177034911343998
0.0065174203156885,2000-07-12,20.0300006866455,172.7,0.00289939315900245,6.09,4,92.8373,-0.00177034911343998
0.0043910159418246,2000-07-13,20.0300006866455,172.7,0.00289939315900245,6.01,4,92.8373,-0.00177034911343998
0.00975820055104607,2000-07-14,19.3199996948242,172.7,0.00289939315900245,6.1,4,92.8373,-0.00177034911343998
-0.00165426009602647,2000-07-17,19.4500007629395,172.7,0.00289939315900245,6.17,4,92.8373,-0.00177034911343998
-0.0082082646948513,2000-07-18,19.75,172.7,0.00289939315900245,6.16,4,92.8373,-0.00177034911343998
-0.00806582699966032,2000-07-19,19.6499996185303,172.7,0.00289939315900245,6.16,4,92.8373,-0.00177034911343998
0.0137875591245068,2000-07-20,18.9400005340576,172.7,0.00289939315900245,6.01,4,92.8373,-0.00177034911343998
-0.0196947492977929,2000-07-21,18.9400005340576,172.7,0.00289939315900245,6.01,4,92.8373,-0.00177034911343998
-0.00572945864403743,2000-07-24,19.9200000762939,172.7,0.00289939315900245,6.04,4,92.8373,-0.00177034911343998
0.00318708439326074,2000-07-25,19.3899993896484,172.7,0.00289939315900245,6.04,4,92.8373,-0.00177034911343998
-0.00980609008962978,2000-07-26,19.6700000762939,172.7,0.00289939315900245,6.04,4,92.8373,-0.00177034911343998
-0.00343347976789152,2000-07-27,19.6000003814697,172.7,0.00289939315900245,6.02,4,92.8373,-0.00177034911343998
-0.0228295598135444,2000-07-28,20.8400001525879,172.7,0.00289939315900245,6.04,4,92.8373,-0.00177034911343998
0.00635757923462328,2000-07-31,20.7399997711182,172.7,0.00289939315900245,6.04,4,92.8373,-0.00177034911343998
0.00610023678213935,2000-08-01,20.5499992370605,172.7,0,6,4.1,92.591,-0.00265655398718234
0.00498321906522633,2000-08-02,20,172.7,0,5.98,4.1,92.591,-0.00265655398718234
0.00689212290979714,2000-08-03,19.9899997711182,172.7,0,5.95,4.1,92.591,-0.00265655398718234
0.00535161290081114,2000-08-04,18.6200008392334,172.7,0,5.91,4.1,92.591,-0.00265655398718234
0.0118846899715141,2000-08-07,19.0300006866455,172.7,0,5.97,4.1,92.591,-0.00265655398718234
0.00379027617378083,2000-08-08,18.7900009155273,172.7,0,5.93,4.1,92.591,-0.00265655398718234
-0.0084424308952827,2000-08-09,19.1800003051758,172.7,0,5.81,4.1,92.591,-0.00265655398718234
-0.00488686832525706,2000-08-10,19.1900005340576,172.7,0,5.76,4.1,92.591,-0.00265655398718234
0.00467489164189848,2000-08-11,18.5499992370605,172.7,0,5.79,4.1,92.591,-0.00265655398718234
0.0126397301057001,2000-08-14,17.8799991607666,172.7,0,5.78,4.1,92.591,-0.00265655398718234
-0.000837696384065238,2000-08-15,17.9799995422363,172.7,0,5.81,4.1,92.591,-0.00265655398718234
-0.00356805919522414,2000-08-16,18.0200004577637,172.7,0,5.83,4.1,92.591,-0.00265655398718234
0.0104581584857418,2000-08-17,17.4799995422363,172.7,0,5.81,4.1,92.591,-0.00265655398718234
-0.00333472589145327,2000-08-18,17.0499992370605,172.7,0,5.78,4.1,92.591,-0.00265655398718234
0.005413296583696,2000-08-21,17.3500003814697,172.7,0,5.79,4.1,92.591,-0.00265655398718234
-0.00166251077361341,2000-08-22,17.4699993133545,172.7,0,5.78,4.1,92.591,-0.00265655398718234
0.0039439594454495,2000-08-23,17.3799991607666,172.7,0,5.73,4.1,92.591,-0.00265655398718234
0.00310270183751088,2000-08-24,17.0400009155273,172.7,0,5.73,4.1,92.591,-0.00265655398718234
-0.000413137787326384,2000-08-25,16.5300006866455,172.7,0,5.73,4.1,92.591,-0.00265655398718234
0.00340329313170787,2000-08-28,16.5400009155273,172.7,0,5.78,4.1,92.591,-0.00265655398718234
0.000205888409209807,2000-08-29,16.8899993896484,172.7,0,5.81,4.1,92.591,-0.00265655398718234
-0.0096189395521414,2000-08-30,17.6900005340576,172.7,0,5.81,4.1,92.591,-0.00265655398718234
0.0132151417324937,2000-08-31,16.8400001525879,172.7,0,5.73,4.1,92.591,-0.00265655398718234
0.00102511541524535,2000-09-01,17.5300006866455,173.6,0.00519781707361755,5.68,3.9,92.9827,0.00422150963969248
-0.00802390890749852,2000-09-05,19.8199996948242,173.6,0.00519781707361755,5.69,3.9,92.9827,0.00422150963969248
-0.0114263214713757,2000-09-06,20.7900009155273,173.6,0.00519781707361755,5.72,3.9,92.9827,0.00422150963969248
0.00853016719217421,2000-09-07,19.4200000762939,173.6,0.00519781707361755,5.76,3.9,92.9827,0.00422150963969248
-0.00686002066616328,2000-09-08,18.4599990844727,173.6,0.00519781707361755,5.73,3.9,92.9827,0.00422150963969248
-0.00146122560182066,2000-09-11,18.3999996185303,173.6,0.00519781707361755,5.77,3.9,92.9827,0.00422150963969248
-0.00733832835002819,2000-09-12,18.5900001525879,173.6,0.00519781707361755,5.78,3.9,92.9827,0.00422150963969248
0.00262701774576214,2000-09-13,18.3199996948242,173.6,0.00519781707361755,5.74,3.9,92.9827,0.00422150963969248
0.00502461017343104,2000-09-14,18.2600002288818,173.6,0.00519781707361755,5.79,3.9,92.9827,0.00422150963969248
-0.024629964453611,2000-09-15,18.5200004577637,173.6,0.00519781707361755,5.84,3.9,92.9827,0.00422150963969248
-0.00924638347679241,2000-09-18,20.25,173.6,0.00519781707361755,5.88,3.9,92.9827,0.00422150963969248
0.00903231947083747,2000-09-19,19.5400009155273,173.6,0.00519781707361755,5.86,3.9,92.9827,0.00422150963969248
-0.00741341026182736,2000-09-20,19.9300003051758,173.6,0.00519781707361755,5.91,3.9,92.9827,0.00422150963969248
-0.0153222231505399,2000-09-21,20.1800003051758,173.6,0.00519781707361755,5.88,3.9,92.9827,0.00422150963969248
0.0180145946008439,2000-09-22,20.7399997711182,173.6,0.00519781707361755,5.85,3.9,92.9827,0.00422150963969248
-0.00712361350264926,2000-09-25,21.4099998474121,173.6,0.00519781707361755,5.84,3.9,92.9827,0.00422150963969248
-0.0128640169240529,2000-09-26,21.8799991607666,173.6,0.00519781707361755,5.81,3.9,92.9827,0.00422150963969248
0.00525280262285956,2000-09-27,21.6700000762939,173.6,0.00519781707361755,5.83,3.9,92.9827,0.00422150963969248
0.0127970513335587,2000-09-28,19.4699993133545,173.6,0.00519781707361755,5.82,3.9,92.9827,0.00422150963969248
-0.0095280062516547,2000-09-29,20.5699996948242,173.6,0.00519781707361755,5.8,3.9,92.9827,0.00422150963969248
0.00152190484859525,2000-10-02,21.2299995422363,173.9,0.00172661913398731,5.83,3.9,92.64,-0.00369244051904793
-0.00938564130880967,2000-10-03,21.8500003814697,173.9,0.00172661913398731,5.87,3.9,92.64,-0.00369244051904793
0.00829880281469506,2000-10-04,21.5400009155273,173.9,0.00172661913398731,5.9,3.9,92.64,-0.00369244051904793
0.00347373341057218,2000-10-05,21.0300006866455,173.9,0.00172661913398731,5.87,3.9,92.64,-0.00369244051904793
-0.021911481356218,2000-10-06,22.7099990844727,173.9,0.00172661913398731,5.82,3.9,92.64,-0.00369244051904793
-0.0166557980467424,2000-10-10,24.8600006103516,173.9,0.00172661913398731,5.8,3.9,92.64,-0.00369244051904793
-0.00843309841085261,2000-10-11,26.5699996948242,173.9,0.00172661913398731,5.77,3.9,92.64,-0.00369244051904793
-0.0252649896880198,2000-10-12,30.5100002288818,173.9,0.00172661913398731,5.73,3.9,92.64,-0.00369244051904793
0.032789822822991,2000-10-13,27.6000003814697,173.9,0.00172661913398731,5.73,3.9,92.64,-0.00369244051904793
0.00453309933098474,2000-10-16,26.7900009155273,173.9,0.00172661913398731,5.74,3.9,92.64,-0.00369244051904793
-0.0251902488285585,2000-10-17,27.8400001525879,173.9,0.00172661913398731,5.68,3.9,92.64,-0.00369244051904793
-0.00371747640013242,2000-10-18,28.7199993133545,173.9,0.00172661913398731,5.66,3.9,92.64,-0.00369244051904793
0.0370158777571134,2000-10-19,25.0900001525879,173.9,0.00172661913398731,5.66,3.9,92.64,-0.00369244051904793
0.00425294429515138,2000-10-20,24.2399997711182,173.9,0.00172661913398731,5.64,3.9,92.64,-0.00369244051904793
0.00445732852974192,2000-10-23,24.6900005340576,173.9,0.00172661913398731,5.59,3.9,92.64,-0.00369244051904793
-0.00669346541858872,2000-10-24,24.2800006866455,173.9,0.00172661913398731,5.63,3.9,92.64,-0.00369244051904793
-0.0237863745905443,2000-10-25,26.6499996185303,173.9,0.00172661913398731,5.67,3.9,92.64,-0.00369244051904793
0.0027472544751387,2000-10-26,28.6200008392334,173.9,0.00172661913398731,5.69,3.9,92.64,-0.00369244051904793
0.0187979717098427,2000-10-27,26.4699993133545,173.9,0.00172661913398731,5.72,3.9,92.64,-0.00369244051904793
0.00893461382415154,2000-10-30,25.4599990844727,173.9,0.00172661913398731,5.74,3.9,92.64,-0.00369244051904793
0.0170868953488825,2000-10-31,23.6299991607666,173.9,0.00172661913398731,5.77,3.9,92.64,-0.00369244051904793
-0.00339410190614852,2000-11-01,24.2800006866455,174.2,0.00172364305816508,5.74,3.9,92.6604,0.000220183011827579
0.00164374591829231,2000-11-02,23.9200000762939,174.2,0.00172364305816508,5.74,3.9,92.6604,0.000220183011827579
0.000547315431537968,2000-11-03,23.6700000762939,174.2,0.00172364305816508,5.83,3.9,92.6604,0.000220183011827579
0.00697930859219709,2000-11-06,24.5200004577637,174.2,0.00172364305816508,5.87,3.9,92.6604,0.000220183011827579
-0.000217367678282262,2000-11-07,24.9099998474121,174.2,0.00172364305816508,5.87,3.9,92.6604,0.000220183011827579
-0.0224234499579254,2000-11-08,25.6599998474121,174.2,0.00172364305816508,5.87,3.9,92.6604,0.000220183011827579
-0.00378661773311796,2000-11-09,27.2000007629395,174.2,0.00172364305816508,5.82,3.9,92.6604,0.000220183011827579
-0.0246256654897139,2000-11-10,28.5300006866455,174.2,0.00172364305816508,5.82,3.9,92.6604,0.000220183011827579
-0.00780715790960944,2000-11-13,29.0599994659424,174.2,0.00172364305816508,5.77,3.9,92.6604,0.000220183011827579
0.0259400210086157,2000-11-14,26.8099994659424,174.2,0.00172364305816508,5.76,3.9,92.6604,0.000220183011827579
0.00313972000466785,2000-11-15,26.1499996185303,174.2,0.00172364305816508,5.72,3.9,92.6604,0.000220183011827579
-0.0157981168765912,2000-11-16,25.0499992370605,174.2,0.00172364305816508,5.68,3.9,92.6604,0.000220183011827579
-0.00536010863075486,2000-11-17,24.8099994659424,174.2,0.00172364305816508,5.71,3.9,92.6604,0.000220183011827579
-0.0143970237949637,2000-11-20,27.4300003051758,174.2,0.00172364305816508,5.68,3.9,92.6604,0.000220183011827579
0.00509142502308767,2000-11-21,26.6200008392334,174.2,0.00172364305816508,5.67,3.9,92.6604,0.000220183011827579
-0.0241820088986043,2000-11-22,27.7099990844727,174.2,0.00172364305816508,5.62,3.9,92.6604,0.000220183011827579
0.0202500042952515,2000-11-24,26,174.2,0.00172364305816508,5.63,3.9,92.6604,0.000220183011827579
0.00876793803476931,2000-11-27,26.9300003051758,174.2,0.00172364305816508,5.64,3.9,92.6604,0.000220183011827579
-0.0173796519099466,2000-11-28,27.6399993896484,174.2,0.00172364305816508,5.59,3.9,92.6604,0.000220183011827579
-0.00187178341968074,2000-11-29,27.4899997711182,174.2,0.00172364305816508,5.55,3.9,92.6604,0.000220183011827579
-0.00870286570174653,2000-11-30,29.6499996185303,174.2,0.00172364305816508,5.48,3.9,92.6604,0.000220183011827579
-0.000472589800856206,2000-12-01,27.4799995422363,174.6,0.00229357898709903,5.52,3.9,92.3457,-0.00340205326772747
0.00847263246793241,2000-12-04,27.7800006866455,174.6,0.00229357898709903,5.53,3.9,92.3457,-0.00340205326772747
0.0322831816539869,2000-12-05,24.9899997711182,174.6,0.00229357898709903,5.43,3.9,92.3457,-0.00340205326772747
-0.0161266147174765,2000-12-06,25.0699996948242,174.6,0.00229357898709903,5.32,3.9,92.3457,-0.00340205326772747
-0.0138157418976018,2000-12-07,25.3400001525879,174.6,0.00229357898709903,5.32,3.9,92.3457,-0.00340205326772747
0.00233535837106855,2000-12-08,22.4099998474121,174.6,0.00229357898709903,5.35,3.9,92.3457,-0.00340205326772747
0.0341658818722806,2000-12-11,23.5100002288818,174.6,0.00229357898709903,5.37,3.9,92.3457,-0.00340205326772747
-0.00429233687373124,2000-12-12,24.8799991607666,174.6,0.00229357898709903,5.36,3.9,92.3457,-0.00340205326772747
-0.013791749925185,2000-12-13,23.6299991607666,174.6,0.00229357898709903,5.29,3.9,92.3457,-0.00340205326772747
-0.0128214288876052,2000-12-14,24.8600006103516,174.6,0.00229357898709903,5.23,3.9,92.3457,-0.00340205326772747
-0.0259081848586648,2000-12-15,26.5499992370605,174.6,0.00229357898709903,5.2,3.9,92.3457,-0.00340205326772747
0.0132734823881997,2000-12-18,27.7000007629395,174.6,0.00229357898709903,5.17,3.9,92.3457,-0.00340205326772747
-0.0205775919727865,2000-12-19,27.1700000762939,174.6,0.00229357898709903,5.19,3.9,92.3457,-0.00340205326772747
-0.0293905673852888,2000-12-20,31.7399997711182,174.6,0.00229357898709903,5.08,3.9,92.3457,-0.00340205326772747
0.00690678621325482,2000-12-21,29.6599998474121,174.6,0.00229357898709903,5.03,3.9,92.3457,-0.00340205326772747
0.0295492557477328,2000-12-22,27.5499992370605,174.6,0.00229357898709903,5.02,3.9,92.3457,-0.00340205326772747
0.0106825941699713,2000-12-26,28.7299995422363,174.6,0.00229357898709903,5.04,3.9,92.3457,-0.00340205326772747
0.00729329194514114,2000-12-27,28.1399993896484,174.6,0.00229357898709903,5.11,3.9,92.3457,-0.00340205326772747
0.00304271738552086,2000-12-28,26.5699996948242,174.6,0.00229357898709903,5.13,3.9,92.3457,-0.00340205326772747
-0.0191111160362385,2000-12-29,26.8500003814697,174.6,0.00229357898709903,5.12,3.9,92.3457,-0.00340205326772747
-0.0182697389301739,2001-01-02,29.9899997711182,175.6,0.00571103779551496,4.92,4.2,91.8908,-0.00493822803229449
0.0469169197877517,2001-01-03,26.6000003814697,175.6,0.00571103779551496,5.14,4.2,91.8908,-0.00493822803229449
-0.0108222386320833,2001-01-04,26.9699993133545,175.6,0.00571103779551496,5.03,4.2,91.8908,-0.00493822803229449
-0.033187702364359,2001-01-05,28.6700000762939,175.6,0.00571103779551496,4.93,4.2,91.8908,-0.00493822803229449
0.0077108815792037,2001-01-08,29.8400001525879,175.6,0.00571103779551496,4.94,4.2,91.8908,-0.00493822803229449
-0.00264391453136869,2001-01-09,27.9899997711182,175.6,0.00571103779551496,4.98,4.2,91.8908,-0.00493822803229449
0.0174166397005796,2001-01-10,26.7999992370605,175.6,0.00571103779551496,5.1,4.2,91.8908,-0.00493822803229449
0.00094562654800703,2001-01-11,25.7900009155273,175.6,0.00571103779551496,5.14,4.2,91.8908,-0.00493822803229449
-0.00189214815203793,2001-01-12,24.5599994659424,175.6,0.00571103779551496,5.25,4.2,91.8908,-0.00493822803229449
0.00637170297269269,2001-01-16,25.2800006866455,175.6,0.00571103779551496,5.24,4.2,91.8908,-0.00493822803229449
